"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","79735","Test Checkout Small Ticket New User","","Mon Feb 23 00:44:48 UTC 2026","failed","Mon Feb 23 00:46:08 UTC 2026","Flujos Checkout Guest User","Siman Automation - sandbox","",""
